SANGER_ID,SPECIMEN_ID,DATE_OF_PRESERVATION,YEAR_OF_COLLECTION,MONTH_OF_COLLECTION,MONTH_YEAR,COLLECTION_LOCATION,DECIMAL_LATITUDE,DECIMAL_LONGITUDE,SEX,OUTDOORS_INDOORS,SPECIFIC_TIME_OF_COLLECTION,DURATION_OF_COLLECTION,COLLECTION_METHOD,BLOOD_MEAL,COLLECTOR_SAMPLE_ID,SPECIES_COLLECTED,PLASMODIUM_DETECTED,SPOROZOITE_INFECTIVITY,PLASMODIUM_SPECIES_AVAILABLE,CONTAMINATION_RISK,NN_ASSIGNMENT,VAE_SPECIES,SPECIES_CALL,CALL_METHOD
ANOSPP13106430,KAJO_034_E6,10/05/2018,2018,5,5.2018,UGANDA|KATUUSO,0.70431104,32.844631,F,INDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,Y,U.KT.18.343,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106438,KAJO_034_E7,18/04/2018,2018,4,4.2018,UGANDA|KATUUSO,0.70648002,32.85117,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KT.18.271*A,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106446,KAJO_034_E8,18/04/2018,2018,4,4.2018,UGANDA|KATUUSO,0.706418,32.848123,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KT.18.271A,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106454,KAJO_034_E9,18/04/2018,2018,4,4.2018,UGANDA|KATUUSO,0.706418,32.848123,M,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,NA,U.KT.18.267*D,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106391,KAJO_034_F1,10/05/2018,2018,5,5.2018,UGANDA|KATUUSO,0.70791299,32.846909,M,INDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KT.18.344,Anopheles_gambiae,N,NA,NONE,Medium,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106463,KAJO_034_F10,10/05/2018,2018,5,5.2018,UGANDA|KATUUSO,0.69862501,32.84075,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KT.18.478*E,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106471,KAJO_034_F11,10/05/2018,2018,5,5.2018,UGANDA|KATUUSO,0.69862501,32.84075,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KT.18.464*E,Anopheles_gambiae,N,NA,NONE,Low,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106479,KAJO_034_F12,10/05/2018,2018,5,5.2018,UGANDA|KATUUSO,0.70317102,32.845921,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KT.18.464*M,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106399,KAJO_034_F2,22/04/2018,2018,4,4.2018,UGANDA|KATUUSO,0.70609404,32.847873,F,INDOORS,22:00-00:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KT.18.336,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106407,KAJO_034_F3,22/04/2018,2018,4,4.2018,UGANDA|KATUUSO,0.69962497,32.842449,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KT.18.266*G,Anopheles_gambiae,N,NA,NONE,Low,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106415,KAJO_034_F4,22/04/2018,2018,4,4.2018,UGANDA|KATUUSO,0.706418,32.848123,F,INDOORS,22:00-00:00,PT12H,HUMAN_LANDING_CATCH,N,U.KT.18.300,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106423,KAJO_034_F5,22/04/2018,2018,4,4.2018,UGANDA|KATUUSO,0.70648002,32.85117,F,INDOORS,22:00-00:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KT.18.301,Anopheles_coustani_complex,N,NA,NONE,Medium,Y,NA,Anopheles_coustani_complex,NN_INTERMEDIATE
ANOSPP13106431,KAJO_034_F6,22/04/2018,2018,4,4.2018,UGANDA|KATUUSO,0.70431104,32.844631,F,INDOORS,18:00-20:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KT.18.314,Anopheles_gambiae,N,NA,NONE,Low,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106439,KAJO_034_F7,18/04/2018,2018,4,4.2018,UGANDA|KATUUSO,0.70648002,32.85117,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KT.18.271*B,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106447,KAJO_034_F8,18/04/2018,2018,4,4.2018,UGANDA|KATUUSO,0.706418,32.848123,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KT.18.271C,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106455,KAJO_034_F9,18/04/2018,2018,4,4.2018,UGANDA|KATUUSO,0.70791299,32.846909,M,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,NA,U.KT.18.267*E,Anopheles_gambiae,N,NA,NONE,Low,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106392,KAJO_034_G1,18/04/2018,2018,4,4.2018,UGANDA|KATUUSO,0.70791299,32.846909,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KT.18.266A,Anopheles_gambiae,N,NA,NONE,Medium,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106464,KAJO_034_G10,10/05/2018,2018,5,5.2018,UGANDA|KATUUSO,0.69862501,32.84075,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KT.18.477,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106472,KAJO_034_G11,10/05/2018,2018,5,5.2018,UGANDA|KATUUSO,0.69862501,32.84075,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KT.18.464*F,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106480,KAJO_034_G12,10/05/2018,2018,5,5.2018,UGANDA|KATUUSO,0.70317102,32.845921,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KT.18.463F,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106400,KAJO_034_G2,22/04/2018,2018,4,4.2018,UGANDA|KATUUSO,0.70609404,32.847873,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KT.18.266*,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106408,KAJO_034_G3,10/05/2018,2018,5,5.2018,UGANDA|KATUUSO,0.69962497,32.842449,F,INDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,Y,U.KT.18.347,Anopheles_gambiae,N,NA,NONE,Low,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106416,KAJO_034_G4,10/05/2018,2018,5,5.2018,UGANDA|KATUUSO,0.706418,32.848123,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KT.18.352,Anopheles_gambiae,N,NA,NONE,Medium,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106424,KAJO_034_G5,22/04/2018,2018,4,4.2018,UGANDA|KATUUSO,0.70791299,32.846909,F,INDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KT.18.311,Anopheles_arabiensis,N,NA,NONE,Low,Y,Anopheles_arabiensis,Anopheles_arabiensis,VAE
ANOSPP13106432,KAJO_034_G6,10/05/2018,2018,5,5.2018,UGANDA|KATUUSO,0.70431104,32.844631,F,INDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,Y,U.KT.18.353,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106440,KAJO_034_G7,18/04/2018,2018,4,4.2018,UGANDA|KATUUSO,0.70648002,32.85117,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KT.18.271*C,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106448,KAJO_034_G8,22/04/2018,2018,4,4.2018,UGANDA|KATUUSO,0.706418,32.848123,F,INDOORS,18:00-20:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KT.18.279,Anopheles_arabiensis,N,NA,NONE,Low,Y,Anopheles_arabiensis,Anopheles_arabiensis,VAE
ANOSPP13106456,KAJO_034_G9,18/04/2018,2018,4,4.2018,UGANDA|KATUUSO,0.70791299,32.846909,M,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,NA,U.KT.18.267*F,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106393,KAJO_034_H1,18/04/2018,2018,4,4.2018,UGANDA|KATUUSO,0.70609404,32.847873,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KT.18.260B,Anopheles_gambiae,N,NA,NONE,Medium,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106465,KAJO_034_H10,14/05/2018,2018,5,5.2018,UGANDA|KATUUSO,0.69862501,32.84075,F,OUTDOORS,18:00-20:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KT.18.535,Anopheles_coustani_complex,N,NA,NONE,Low,Y,NA,Anopheles_coustani_complex,NN_INTERMEDIATE
ANOSPP13106473,KAJO_034_H11,10/05/2018,2018,5,5.2018,UGANDA|KATUUSO,0.69862501,32.84075,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KT.18.464*G,Anopheles_gambiae,N,NA,NONE,Low,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106401,KAJO_034_H2,22/04/2018,2018,4,4.2018,UGANDA|KATUUSO,0.70609404,32.847873,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KT.18.266*A,Anopheles_gambiae,N,NA,NONE,Low,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106409,KAJO_034_H3,18/04/2018,2018,4,4.2018,UGANDA|KATUUSO,0.69962497,32.842449,F,INDOORS,07:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KT.18.264B,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106417,KAJO_034_H4,22/04/2018,2018,4,4.2018,UGANDA|KATUUSO,0.706418,32.848123,F,OUTDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KT.18.338A,Anopheles_arabiensis,N,NA,NONE,Low,Y,Anopheles_arabiensis,Anopheles_arabiensis,VAE
ANOSPP13106425,KAJO_034_H5,22/04/2018,2018,4,4.2018,UGANDA|KATUUSO,0.69857899,32.842009,F,OUTDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KT.18.309,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106433,KAJO_034_H6,10/05/2018,2018,5,5.2018,UGANDA|KATUUSO,0.70648002,32.85117,F,INDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,Y,U.KT.18.346,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106441,KAJO_034_H7,18/04/2018,2018,4,4.2018,UGANDA|KATUUSO,0.70791299,32.846909,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KT.18.271*D,Anopheles_gambiae,N,NA,NONE,Medium,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106449,KAJO_034_H8,10/05/2018,2018,5,5.2018,UGANDA|KATUUSO,0.706418,32.848123,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KT.18.352A,Anopheles_gambiae,N,NA,NONE,Medium,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106457,KAJO_034_H9,18/04/2018,2018,4,4.2018,UGANDA|KATUUSO,0.70791299,32.846909,M,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,NA,U.KT.18.267*G,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106482,KAJO_035_A1,10/05/2018,2018,5,5.2018,UGANDA|KATUUSO,0.70317102,32.845921,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KT.18.465B,Anopheles_gambiae,N,NA,NONE,Medium,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106554,KAJO_035_A10,19/06/2018,2018,6,6.2018,UGANDA|KIBBUYE,0.73165499,32.801937,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KY.18.629D,Anopheles_gambiae,N,NA,NONE,Medium,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106562,KAJO_035_A11,05/12/2018,2018,12,12.2018,UGANDA|KIBBUYE,0.73165499,32.801937,F,OUTDOORS,20:00-22:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KY.18.531,Anopheles_arabiensis,N,NA,NONE,Low,Y,Anopheles_arabiensis,Anopheles_arabiensis,VAE
ANOSPP13106570,KAJO_035_A12,15/05/2018,2018,5,5.2018,UGANDA|KIBBUYE,0.732276,32.801399,F,OUTDOORS,00:00-02:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.514*,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106490,KAJO_035_A2,19/06/2018,2018,6,6.2018,UGANDA|KIBBUYE,0.732333,32.80575,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KY.18.581,Anopheles_gambiae,N,NA,NONE,Medium,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106498,KAJO_035_A3,15/05/2018,2018,5,5.2018,UGANDA|KIBBUYE,0.732276,32.801399,F,INDOORS,00:00-02:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KY.18.512A,Anopheles_gambiae,N,NA,NONE,Medium,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106506,KAJO_035_A4,05/12/2018,2018,12,12.2018,UGANDA|KIBBUYE,0.72816602,32.802918,F,INDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KY.18.500*B,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106514,KAJO_035_A5,05/12/2018,2018,12,12.2018,UGANDA|KIBBUYE,0.732276,32.801399,F,OUTDOORS,20:00-22:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.552,Anopheles_arabiensis,N,NA,NONE,Low,Y,Anopheles_arabiensis,Anopheles_arabiensis,VAE
ANOSPP13106522,KAJO_035_A6,05/12/2018,2018,12,12.2018,UGANDA|KIBBUYE,0.732276,32.801399,F,INDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.544*D,Unknown,N,NA,NONE,NA,N,NA,TOO_FEW_TARGETS,TOO_FEW_TARGETS
ANOSPP13106530,KAJO_035_A7,05/12/2018,2018,12,12.2018,UGANDA|KIBBUYE,0.732276,32.801399,F,INDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.544*L,Unknown,N,NA,NONE,NA,N,NA,TOO_FEW_TARGETS,TOO_FEW_TARGETS
ANOSPP13106538,KAJO_035_A8,15/05/2018,2018,5,5.2018,UGANDA|KIBBUYE,0.732276,32.801399,F,INDOORS,00:00-02:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.511,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106546,KAJO_035_A9,15/05/2018,2018,5,5.2018,UGANDA|KIBBUYE,0.732276,32.801399,F,INDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.518A,Anopheles_gambiae,N,NA,NONE,Medium,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106483,KAJO_035_B1,10/05/2018,2018,5,5.2018,UGANDA|KATUUSO,0.70317102,32.845921,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KT.18.465A,Anopheles_gambiae,N,NA,NONE,Low,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106555,KAJO_035_B10,19/06/2018,2018,6,6.2018,UGANDA|KIBBUYE,0.73165499,32.801937,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KY.18.629,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106563,KAJO_035_B11,15/05/2018,2018,5,5.2018,UGANDA|KIBBUYE,0.732276,32.801399,F,INDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.518*,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106571,KAJO_035_B12,15/05/2018,2018,5,5.2018,UGANDA|KIBBUYE,0.732276,32.801399,F,OUTDOORS,00:00-02:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.514*A,Unknown,N,NA,NONE,NA,N,NA,TOO_FEW_TARGETS,TOO_FEW_TARGETS
ANOSPP13106491,KAJO_035_B2,19/06/2018,2018,6,6.2018,UGANDA|KIBBUYE,0.73165499,32.801937,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KY.18.629C,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106499,KAJO_035_B3,15/05/2018,2018,5,5.2018,UGANDA|KIBBUYE,0.732276,32.801399,F,OUTDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KY.18.523,Anopheles_arabiensis,N,NA,NONE,Low,Y,Anopheles_arabiensis,Anopheles_arabiensis,VAE
ANOSPP13106507,KAJO_035_B4,05/12/2018,2018,12,12.2018,UGANDA|KIBBUYE,0.72816602,32.802918,F,INDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KY.18.500*C,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106515,KAJO_035_B5,15/05/2018,2018,5,5.2018,UGANDA|KIBBUYE,0.732276,32.801399,F,OUTDOORS,00:00-02:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.514A,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106523,KAJO_035_B6,05/12/2018,2018,12,12.2018,UGANDA|KIBBUYE,0.732276,32.801399,F,INDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.544*E,Anopheles_gambiae,N,NA,NONE,Medium,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106531,KAJO_035_B7,05/12/2018,2018,12,12.2018,UGANDA|KIBBUYE,0.732276,32.801399,F,INDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.544*M,Anopheles_gambiae,N,NA,NONE,Medium,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106539,KAJO_035_B8,19/06/2018,2018,6,6.2018,UGANDA|KIBBUYE,0.732276,32.801399,F,INDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KY.18.602,Anopheles_gambiae,N,NA,NONE,Low,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106547,KAJO_035_B9,12/05/2018,2018,5,5.2018,UGANDA|KIBBUYE,0.732276,32.801399,F,INDOORS,22:00-00:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KY.18.533,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106484,KAJO_035_C1,10/05/2018,2018,5,5.2018,UGANDA|KATUUSO,0.70317102,32.845921,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KT.18.467A,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106556,KAJO_035_C10,05/12/2018,2018,12,12.2018,UGANDA|KIBBUYE,0.73165499,32.801937,F,OUTDOORS,00:00-02:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.537*,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106564,KAJO_035_C11,15/05/2018,2018,5,5.2018,UGANDA|KIBBUYE,0.732276,32.801399,F,INDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.518*A,Anopheles_arabiensis,N,NA,NONE,Low,Y,Anopheles_arabiensis,Anopheles_arabiensis,VAE
ANOSPP13106572,KAJO_035_C12,15/05/2018,2018,5,5.2018,UGANDA|KIBBUYE,0.732276,32.801399,F,OUTDOORS,00:00-02:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.514*B,Anopheles_gambiae,N,NA,NONE,Low,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106492,KAJO_035_C2,05/12/2018,2018,12,12.2018,UGANDA|KIBBUYE,0.73165499,32.801937,F,OUTDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KY.18.565,Anopheles_arabiensis,N,NA,NONE,Low,Y,Anopheles_arabiensis,Anopheles_arabiensis,VAE
ANOSPP13106500,KAJO_035_C3,15/05/2018,2018,5,5.2018,UGANDA|KIBBUYE,0.732276,32.801399,F,INDOORS,22:00-00:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.507A,Uncertain_arabiensis_gambiae,N,NA,NONE,Low,Y,Uncertain_arabiensis_gambiae,Uncertain_arabiensis_gambiae,VAE
ANOSPP13106508,KAJO_035_C4,05/12/2018,2018,12,12.2018,UGANDA|KIBBUYE,0.72816602,32.802918,F,INDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KY.18.500*D,Anopheles_gambiae,N,NA,NONE,Low,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106516,KAJO_035_C5,19/06/2018,2018,6,6.2018,UGANDA|KIBBUYE,0.732276,32.801399,F,INDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.602A,Anopheles_gambiae,N,NA,NONE,Low,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106524,KAJO_035_C6,05/12/2018,2018,12,12.2018,UGANDA|KIBBUYE,0.732276,32.801399,F,INDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.544*F,Anopheles_gambiae,N,NA,NONE,Medium,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106532,KAJO_035_C7,05/12/2018,2018,12,12.2018,UGANDA|KIBBUYE,0.732276,32.801399,F,INDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.544*N,Unknown,N,NA,NONE,NA,N,NA,TOO_FEW_TARGETS,TOO_FEW_TARGETS
ANOSPP13106540,KAJO_035_C8,05/12/2018,2018,12,12.2018,UGANDA|KIBBUYE,0.732276,32.801399,F,OUTDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.496,Anopheles_coustani_complex,N,NA,NONE,Medium,Y,NA,Anopheles_coustani_complex,NN_INTERMEDIATE
ANOSPP13106548,KAJO_035_C9,19/06/2018,2018,6,6.2018,UGANDA|KIBBUYE,0.73507598,32.801394,F,INDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,Y,U.KY.18.590,Uncertain_arabiensis_gambiae,N,NA,NONE,Low,Y,Uncertain_arabiensis_gambiae,Uncertain_arabiensis_gambiae,VAE
ANOSPP13106485,KAJO_035_D1,10/05/2018,2018,5,5.2018,UGANDA|KATUUSO,0.70936901,32.844461,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,N,U.KT.18.480A,Anopheles_gambiae,N,NA,NONE,Low,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106557,KAJO_035_D10,05/12/2018,2018,12,12.2018,UGANDA|KIBBUYE,0.73165499,32.801937,F,OUTDOORS,00:00-02:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.537*A,Anopheles_gambiae,N,NA,NONE,Low,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13106565,KAJO_035_D11,15/05/2018,2018,5,5.2018,UGANDA|KIBBUYE,0.732276,32.801399,F,INDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.518*B,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106573,KAJO_035_D12,15/05/2018,2018,5,5.2018,UGANDA|KIBBUYE,0.732276,32.801399,F,OUTDOORS,00:00-02:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.514*C,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106493,KAJO_035_D2,15/05/2018,2018,5,5.2018,UGANDA|KIBBUYE,0.732276,32.801399,F,OUTDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KY.18.522A,Anopheles_arabiensis,N,NA,NONE,Low,Y,Anopheles_arabiensis,Anopheles_arabiensis,VAE
ANOSPP13106501,KAJO_035_D3,05/12/2018,2018,12,12.2018,UGANDA|KIBBUYE,0.732276,32.801399,F,INDOORS,22:00-00:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KY.18.555,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13106509,KAJO_035_D4,05/12/2018,2018,12,12.2018,UGANDA|KIBBUYE,0.72816602,32.802918,F,INDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KY.18.500*E,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
